latitude,longitude,crime_density_500m,crime_density_2km,avg_severity_nearby,severe_crime_ratio,district_ipc_total,district_ipc_normalized,district_accidents,district_accident_norm,crowdedness_score,hour,day_of_week,is_weekend,is_night,month,dist_to_police_km,dist_to_hospital_km,lighting_proxy,nearest_district,risk_score,risk_level
21.37999999999994,84.13999999999957,0,0,0.0,0.0,8932,0.5955,620,0.4133,40.0,1,5,1,1,10,28.19,28.65,100.0,Sambalpur,0.427,Medium
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,8,1,0,0,3,50.0,50.0,100.0,Jajpur,0.263,Low
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,14,3,0,0,6,50.0,50.0,100.0,Jajpur,0.263,Low
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,20,5,1,0,9,50.0,50.0,100.0,Jajpur,0.263,Low
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,23,6,1,1,12,50.0,50.0,100.0,Jajpur,0.383,Medium
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,2,0,0,1,1,50.0,50.0,100.0,Jajpur,0.403,Medium
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,18,4,0,0,7,50.0,50.0,100.0,Jajpur,0.263,Low
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,11,2,0,0,5,50.0,50.0,100.0,Jajpur,0.263,Low
21.37999999999994,85.91999999999922,0,0,0.0,0.0,7891,0.5261,540,0.36,20.0,1,5,1,1,10,50.0,50.0,100.0,Jajpur,0.423,Medium
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.301,Low
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.301,Low
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.301,Low
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.421,Medium
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.441,Medium
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.301,Low
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.301,Low
22.059999999999924,83.31999999999974,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.461,Medium
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.301,Low
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.301,Low
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.301,Low
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.421,Medium
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.441,Medium
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.301,Low
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.301,Low
21.919999999999927,83.05999999999979,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.461,Medium
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.343,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.363,Medium
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.223,Low
19.03999999999999,83.61999999999968,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.383,Medium
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.277,Low
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.277,Low
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.277,Low
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.397,Medium
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.417,Medium
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.277,Low
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.277,Low
22.19999999999992,83.95999999999961,0,0,0.0,0.0,9876,0.6584,810,0.54,60.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.437,Medium
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.301,Low
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.301,Low
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.301,Low
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.421,Medium
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.441,Medium
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.301,Low
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.301,Low
22.399999999999917,83.35999999999973,0,0,0.0,0.0,9876,0.6584,810,0.54,20.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.461,Medium
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.223,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.223,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.223,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.343,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.363,Medium
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.223,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.223,Low
19.279999999999983,82.13999999999997,0,0,0.0,0.0,5432,0.3621,310,0.2067,20.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.383,Medium
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,82.67999999999986,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,8,1,0,0,3,50.0,50.0,100.0,Balasore,0.256,Low
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,14,3,0,0,6,50.0,50.0,100.0,Balasore,0.256,Low
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,20,5,1,0,9,50.0,50.0,100.0,Balasore,0.256,Low
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,23,6,1,1,12,50.0,50.0,100.0,Balasore,0.376,Medium
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,2,0,0,1,1,50.0,50.0,100.0,Balasore,0.396,Medium
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,18,4,0,0,7,50.0,50.0,100.0,Balasore,0.256,Low
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,11,2,0,0,5,50.0,50.0,100.0,Balasore,0.256,Low
21.23999999999994,86.97999999999901,0,0,0.0,0.0,8123,0.5415,580,0.3867,40.0,1,5,1,1,10,50.0,50.0,100.0,Balasore,0.416,Medium
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.211,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.211,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.211,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.331,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.351,Medium
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.211,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.211,Low
18.619999999999997,82.63999999999987,0,0,0.0,0.0,5432,0.3621,310,0.2067,40.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.371,Medium
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
19.97999999999997,83.87999999999963,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,8,1,0,0,3,50.0,50.0,100.0,Bolangir,0.215,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,14,3,0,0,6,50.0,50.0,100.0,Bolangir,0.215,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,20,5,1,0,9,50.0,50.0,100.0,Bolangir,0.215,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,23,6,1,1,12,50.0,50.0,100.0,Bolangir,0.335,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,2,0,0,1,1,50.0,50.0,100.0,Bolangir,0.355,Medium
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,18,4,0,0,7,50.0,50.0,100.0,Bolangir,0.215,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,11,2,0,0,5,50.0,50.0,100.0,Bolangir,0.215,Low
21.23999999999994,83.19999999999976,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,1,5,1,1,10,50.0,50.0,100.0,Bolangir,0.375,Medium
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,8,1,0,0,3,48.21,48.86,100.0,Sambalpur,0.279,Low
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,14,3,0,0,6,48.21,48.86,100.0,Sambalpur,0.279,Low
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,20,5,1,0,9,48.21,48.86,100.0,Sambalpur,0.279,Low
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,23,6,1,1,12,48.21,48.86,100.0,Sambalpur,0.399,Medium
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,2,0,0,1,1,48.21,48.86,100.0,Sambalpur,0.419,Medium
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,18,4,0,0,7,48.21,48.86,100.0,Sambalpur,0.279,Low
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,11,2,0,0,5,48.21,48.86,100.0,Sambalpur,0.279,Low
21.71999999999993,84.29999999999954,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,1,5,1,1,10,48.21,48.86,100.0,Sambalpur,0.439,Medium
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,8,1,0,0,3,50.0,50.0,100.0,Angul,0.229,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,14,3,0,0,6,50.0,50.0,100.0,Angul,0.229,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,20,5,1,0,9,50.0,50.0,100.0,Angul,0.229,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,23,6,1,1,12,50.0,50.0,100.0,Angul,0.349,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,2,0,0,1,1,50.0,50.0,100.0,Angul,0.369,Medium
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,18,4,0,0,7,50.0,50.0,100.0,Angul,0.229,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,11,2,0,0,5,50.0,50.0,100.0,Angul,0.229,Low
20.279999999999962,84.41999999999952,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,1,5,1,1,10,50.0,50.0,100.0,Angul,0.389,Medium
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,8,1,0,0,3,50.0,50.0,100.0,Angul,0.229,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,14,3,0,0,6,50.0,50.0,100.0,Angul,0.229,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,20,5,1,0,9,50.0,50.0,100.0,Angul,0.229,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,23,6,1,1,12,50.0,50.0,100.0,Angul,0.349,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,2,0,0,1,1,50.0,50.0,100.0,Angul,0.369,Medium
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,18,4,0,0,7,50.0,50.0,100.0,Angul,0.229,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,11,2,0,0,5,50.0,50.0,100.0,Angul,0.229,Low
20.37999999999996,84.89999999999942,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,1,5,1,1,10,50.0,50.0,100.0,Angul,0.389,Medium
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,8,1,0,0,3,50.0,50.0,100.0,Sundargarh,0.289,Low
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,14,3,0,0,6,50.0,50.0,100.0,Sundargarh,0.289,Low
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,20,5,1,0,9,50.0,50.0,100.0,Sundargarh,0.289,Low
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,23,6,1,1,12,50.0,50.0,100.0,Sundargarh,0.409,Medium
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,2,0,0,1,1,50.0,50.0,100.0,Sundargarh,0.429,Medium
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,18,4,0,0,7,50.0,50.0,100.0,Sundargarh,0.289,Low
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,11,2,0,0,5,50.0,50.0,100.0,Sundargarh,0.289,Low
21.899999999999928,84.17999999999957,0,0,0.0,0.0,9876,0.6584,810,0.54,40.0,1,5,1,1,10,50.0,50.0,100.0,Sundargarh,0.449,Medium
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,8,1,0,0,3,50.0,50.0,100.0,Kalahandi,0.23,Low
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,14,3,0,0,6,50.0,50.0,100.0,Kalahandi,0.23,Low
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,20,5,1,0,9,50.0,50.0,100.0,Kalahandi,0.23,Low
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,23,6,1,1,12,50.0,50.0,100.0,Kalahandi,0.35,Medium
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,2,0,0,1,1,50.0,50.0,100.0,Kalahandi,0.37,Medium
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,18,4,0,0,7,50.0,50.0,100.0,Kalahandi,0.23,Low
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,11,2,0,0,5,50.0,50.0,100.0,Kalahandi,0.23,Low
19.43999999999998,83.43999999999971,0,0,0.0,0.0,5678,0.3785,380,0.2533,20.0,1,5,1,1,10,50.0,50.0,100.0,Kalahandi,0.39,Medium
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,8,1,0,0,3,50.0,50.0,100.0,Koraput,0.199,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,14,3,0,0,6,50.0,50.0,100.0,Koraput,0.199,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,20,5,1,0,9,50.0,50.0,100.0,Koraput,0.199,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,23,6,1,1,12,50.0,50.0,100.0,Koraput,0.319,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,2,0,0,1,1,50.0,50.0,100.0,Koraput,0.339,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,18,4,0,0,7,50.0,50.0,100.0,Koraput,0.199,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,11,2,0,0,5,50.0,50.0,100.0,Koraput,0.199,Low
18.859999999999992,82.59999999999988,0,0,0.0,0.0,5432,0.3621,310,0.2067,60.0,1,5,1,1,10,50.0,50.0,100.0,Koraput,0.359,Medium
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,8,1,0,0,3,50.0,50.0,100.0,Bolangir,0.215,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,14,3,0,0,6,50.0,50.0,100.0,Bolangir,0.215,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,20,5,1,0,9,50.0,50.0,100.0,Bolangir,0.215,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,23,6,1,1,12,50.0,50.0,100.0,Bolangir,0.335,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,2,0,0,1,1,50.0,50.0,100.0,Bolangir,0.355,Medium
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,18,4,0,0,7,50.0,50.0,100.0,Bolangir,0.215,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,11,2,0,0,5,50.0,50.0,100.0,Bolangir,0.215,Low
21.31999999999994,82.55999999999989,0,0,0.0,0.0,4987,0.3325,260,0.1733,20.0,1,5,1,1,10,50.0,50.0,100.0,Bolangir,0.375,Medium
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,8,1,0,0,3,50.0,50.0,100.0,Angul,0.229,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,14,3,0,0,6,50.0,50.0,100.0,Angul,0.229,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,20,5,1,0,9,50.0,50.0,100.0,Angul,0.229,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,23,6,1,1,12,50.0,50.0,100.0,Angul,0.349,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,2,0,0,1,1,50.0,50.0,100.0,Angul,0.369,Medium
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,18,4,0,0,7,50.0,50.0,100.0,Angul,0.229,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,11,2,0,0,5,50.0,50.0,100.0,Angul,0.229,Low
21.77999999999993,85.19999999999936,0,0,0.0,0.0,5123,0.3415,450,0.3,20.0,1,5,1,1,10,50.0,50.0,100.0,Angul,0.389,Medium
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,8,1,0,0,3,50.0,50.0,100.0,Sambalpur,0.279,Low
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,14,3,0,0,6,50.0,50.0,100.0,Sambalpur,0.279,Low
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,20,5,1,0,9,50.0,50.0,100.0,Sambalpur,0.279,Low
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,23,6,1,1,12,50.0,50.0,100.0,Sambalpur,0.399,Medium
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,2,0,0,1,1,50.0,50.0,100.0,Sambalpur,0.419,Medium
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,18,4,0,0,7,50.0,50.0,100.0,Sambalpur,0.279,Low
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,11,2,0,0,5,50.0,50.0,100.0,Sambalpur,0.279,Low
21.479999999999936,84.61999999999948,0,0,0.0,0.0,8932,0.5955,620,0.4133,20.0,1,5,1,1,10,50.0,50.0,100.0,Sambalpur,0.439,Medium
